File,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD,HCLOC,HCWORD
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\truemotion1data.h,833,794,36,0,10,1,29,237,24,189
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\truespeech_data.h,160,109,30,0,25,1,26,184,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\twinvq_data.h,11138,10970,298,0,128,1,40,222,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\ulti_cb.h,4125,4101,2,0,4,1,20,149,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\unary.h,57,18,8,4,8,1,31,203,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vaapi.h,168,21,17,0,21,1,126,519,22,165
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vaapi_internal.h,69,16,7,1,12,1,41,251,22,159
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vc1.h,369,227,157,11,38,79,104,944,21,159
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vc1acdata.h,593,559,2418,0,13,1,21,158,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vc1data.h,158,71,50,0,30,5,57,364,25,163
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vdpau.h,90,20,13,0,12,3,58,371,22,163
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vdpau_internal.h,47,16,7,0,9,1,22,165,22,163
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vorbis.h,49,22,15,0,8,2,19,146,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vorbis_enc_data.h,505,451,128,0,35,1,19,145,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vp3data.h,3182,3096,2857,0,54,98,32,820,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vp56.h,272,197,161,13,40,27,35,337,22,157
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vp56data.h,253,213,622,0,17,21,23,278,22,157
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vp5data.h,176,143,575,0,11,1,22,155,22,153
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\vp6data.h,309,265,285,0,22,18,22,189,22,153
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\wma.h,164,111,84,0,21,26,32,379,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\wmadata.h,1404,1348,77,0,31,1,25,165,24,156
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\wmaprodata.h,605,508,50,0,43,1,54,269,25,169
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\wmavoice_data.h,3024,2968,430,0,26,65,30,467,25,167
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\wmv2.h,59,31,20,0,9,1,19,145,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\xiph.h,44,7,1,0,5,1,32,251,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\xvmc.h,173,32,19,0,23,5,118,800,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\xvmc_internal.h,34,10,5,0,5,1,19,144,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\alpha\asm.h,187,151,41,2,15,2,21,157,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\alpha\dsputil_alpha.h,51,26,15,0,8,1,17,137,17,135
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\alpha\regdef.h,67,37,0,0,9,13,21,208,21,157
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\arm\aac.h,138,109,16,4,10,2,19,150,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\arm\dsputil_arm.h,34,10,5,0,5,0,19,143,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\arm\mathops.h,117,80,32,7,15,2,22,167,20,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\arm\mpegvideo_arm.h,28,6,2,0,5,0,17,135,17,135
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\avr32\mathops.h,102,69,28,7,13,2,20,151,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\bfin\config_bfin.h,66,27,0,0,10,1,29,160,29,158
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\bfin\dsputil_bfin.h,109,69,44,3,19,1,21,152,21,150
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\bfin\mathops.h,55,28,3,0,5,1,22,156,21,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\mips\mathops.h,77,47,16,4,11,1,19,145,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\ppc\dsputil_altivec.h,53,21,15,0,11,1,21,157,21,155
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\ppc\dsputil_ppc.h,155,123,22,5,6,5,26,212,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\ppc\mathops.h,80,48,20,3,9,1,23,172,21,156
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\ppc\types_altivec.h,47,16,0,0,6,1,25,155,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\ppc\util_altivec.h,106,60,8,1,15,1,31,226,21,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\ps2\mmi.h,172,70,0,0,40,1,62,326,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\sh4\dsputil_sh4.h,29,7,2,0,5,0,17,135,17,135
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\sh4\sh4.h,45,21,2,0,5,1,19,145,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\sparc\dsputil_vis.h,30,8,3,0,5,0,17,135,17,135
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\sparc\vis.h,332,228,24,2,55,1,49,381,39,324
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\dsputil_mmx.h,177,128,46,0,24,19,25,298,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\fft.h,37,14,10,0,6,0,17,135,17,135
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\h264_i386.h,154,98,13,2,27,2,29,199,26,170
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\idct_xvid.h,38,9,5,0,6,1,23,154,23,152
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\mathops.h,101,68,14,3,11,1,22,165,20,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\mmx.h,268,180,0,0,65,7,23,176,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\vp3dsp_mmx.h,36,10,5,0,6,1,20,150,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\vp3dsp_sse2.h,32,7,3,0,5,1,20,150,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\vp6dsp_mmx.h,31,6,1,0,5,1,20,150,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavcodec\x86\vp6dsp_sse2.h,31,6,1,0,5,1,20,150,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\adts.h,46,18,10,0,7,1,21,152,21,150
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\aiff.h,54,24,19,0,6,1,24,162,24,160
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\apetag.h,34,5,1,0,5,1,24,165,21,154
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\asf.h,235,147,119,0,39,54,49,485,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\asfcrypt.h,30,5,1,0,5,1,20,147,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\audiointerleave.h,57,20,13,0,7,7,30,247,21,156
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\avc.h,34,9,4,0,5,1,20,151,20,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\avformat.h,1341,404,276,0,157,66,780,5634,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\avi.h,47,15,2,0,9,3,23,167,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\avio.h,526,178,130,1,67,10,281,1965,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\avlanguage.h,40,9,3,0,5,4,26,208,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\caf.h,35,5,1,0,6,1,24,157,24,155
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\dv.h,45,13,9,0,6,1,26,175,26,173
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\ffm.h,59,26,13,0,9,2,24,191,20,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\flacenc.h,33,8,1,0,5,1,20,148,20,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\flv.h,116,75,18,0,17,2,24,176,22,152
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\gxf.h,53,27,6,0,6,1,20,147,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\httpauth.h,73,24,21,0,7,9,42,295,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\id3v1.h,43,8,2,0,9,1,26,160,20,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\id3v2.h,64,13,6,0,11,1,40,220,20,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\internal.h,141,44,14,0,16,2,81,605,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\isom.h,148,104,98,0,17,17,27,299,22,161
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\matroska.h,242,158,15,0,35,1,49,292,20,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\metadata.h,52,18,11,0,10,1,24,161,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\mpeg.h,73,38,4,1,11,1,24,162,20,151
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\mpegts.h,67,33,4,0,12,1,22,154,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\mxf.h,72,43,15,0,9,2,20,160,20,153
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\network.h,155,109,30,3,26,1,20,148,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\nut.h,120,77,53,0,17,14,26,273,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\oggdec.h,148,93,75,7,17,5,38,304,23,171
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\os_support.h,104,58,11,3,16,15,30,261,20,150
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\qtpalette.h,314,286,6,0,7,257,21,923,21,153
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\raw.h,33,7,2,0,6,1,20,150,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rdt.h,113,24,9,0,12,1,77,530,20,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\riff.h,55,20,15,0,10,1,25,169,25,167
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rm.h,102,19,10,0,12,1,71,534,20,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtmp.h,43,11,0,0,7,1,25,165,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtmppkt.h,223,61,29,0,25,31,137,856,20,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtp.h,80,13,4,0,9,2,58,420,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtpdec.h,201,115,91,0,25,30,61,637,21,153
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtpdec_amr.h,31,6,2,0,5,1,20,150,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtpdec_asf.h,44,8,2,0,6,1,30,197,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtpdec_h263.h,31,6,2,0,5,1,20,150,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtpdec_h264.h,30,5,1,0,5,1,20,149,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtpdec_xiph.h,41,7,2,0,6,1,28,178,22,164
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtpenc.h,66,33,28,0,10,6,23,184,20,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtsp.h,438,132,83,0,69,27,237,1970,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\rtspcodes.h,41,16,2,0,4,12,21,208,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\seek.h,127,33,23,0,12,8,82,629,21,152
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\sox.h,30,5,0,0,5,2,20,159,20,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\swf.h,97,58,25,0,14,3,25,184,21,155
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\timefilter.h,98,8,5,0,9,1,81,535,23,170
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\voc.h,52,24,8,0,8,2,20,153,20,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavformat\vorbiscomment.h,58,10,3,0,7,1,41,307,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\adler32.h,31,7,1,0,5,1,19,144,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\aes.h,48,8,4,0,8,1,32,226,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\attributes.h,114,76,0,0,15,1,23,157,23,155
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\avconfig.h,6,4,0,0,1,1,1,6,1,4
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\avstring.h,118,11,7,0,11,1,96,642,19,142
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\avutil.h,90,41,5,0,17,1,32,176,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\base64.h,50,6,2,0,6,1,38,270,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\bswap.h,102,66,19,4,11,1,25,164,23,152
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\common.h,298,153,50,19,31,2,114,911,23,155
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\crc.h,45,18,6,0,8,3,19,164,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\crc_data.h,214,190,7,0,5,1,19,145,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\des.h,53,10,6,0,7,1,36,253,20,145
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\error.h,71,29,1,0,11,15,31,296,21,144
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\fifo.h,117,25,18,2,15,1,77,491,21,148
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\integer.h,87,19,13,0,15,1,53,304,25,161
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\internal.h,208,142,7,2,32,1,34,213,23,153
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\intfloat_readwrite.h,41,15,10,0,6,1,20,151,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\intmath.h,99,52,14,2,22,4,25,192,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\intreadwrite.h,517,394,35,0,84,4,39,244,17,135
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\lfg.h,63,18,13,2,8,1,37,242,20,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\libm.h,92,56,10,5,15,11,21,169,21,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\lls.h,46,14,10,0,7,1,25,166,21,149
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\log.h,116,28,12,0,17,1,71,458,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\lzo.h,67,12,2,0,8,1,47,353,20,146
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\mathematics.h,99,46,7,0,12,13,41,330,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\md5.h,37,10,6,0,8,1,19,145,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\mem.h,126,40,6,0,14,1,72,499,23,152
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\pca.h,36,7,4,0,5,1,24,160,24,158
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\pixdesc.h,155,30,20,0,17,10,108,868,20,147
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\pixfmt.h,163,94,2,0,17,67,52,1239,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\random_seed.h,32,5,1,0,5,1,22,158,19,143
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\rational.h,130,25,18,2,17,3,88,440,25,159
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\rc4.h,51,10,6,0,7,1,34,238,19,141
C:\EpicForceBackup\EpicForceEngine\EpicForceEngine\MagnumEngineLib\SDK\testffmpeg\jni\ffmpeg\libavutil\sha.h,57,9,5,0,9,1,39,244,19,143
